Protein,Betweenness
GRMZM2G010868_P01,160.91464358941383
GRMZM2G012148_P01,8.183582639441422
GRMZM2G025026_P01,199.08032463089555
GRMZM2G031102_P01,0.32265913545112657
GRMZM2G046750_P01,1.1795930992084431
GRMZM2G058208_P01,3651.129953534427
GRMZM2G065557_P01,0.39016613825224694
GRMZM2G065640_P01,1.0066019925632055
GRMZM2G071771_P01,2899.8110755125895
GRMZM2G083725_P02,3.1299373029750823
GRMZM2G089288_P03,0.1530720125040612
GRMZM2G089400_P01,6.030893809460374
GRMZM2G097137_P01,0.5519963928244369
GRMZM2G099867_P01,0.32265913545112657
GRMZM2G101958_P01,119.04241810062365
GRMZM2G104494_P01,1.160395648989787
GRMZM2G107839_P01,166.32451964693314
GRMZM2G126397_P01,1.2352478505799949
GRMZM2G129843_P01,3651.129953534427
GRMZM2G136364_P01,4.453848179468835
GRMZM2G141858_P01,8.183582639441422
GRMZM2G168833_P01,1.5909860987706643
GRMZM2G171597_P01,8.183582639441422
GRMZM2G174680_P01,6.7328538547449845
GRMZM2G414620_P01,3651.129953534427
GRMZM2G439268_P01,199.08032463089555
GRMZM5G822180_P01,17821.233558381682
GRMZM5G898755_P02,1.7392863559342895
AC194341.4_FGP003,0.06676130090533422
GRMZM2G004040_P01,8998.28446874552
GRMZM2G013776_P01,5786.0930455609105
GRMZM2G017961_P01,8007.390448838429
GRMZM2G020196_P01,6206.3509112636475
GRMZM2G038401_P01,15688.12026833115
GRMZM2G048475_P01,500.1178409252056
GRMZM2G048836_P01,16083.059797419726
GRMZM2G053839_P01,129.68373614969386
GRMZM2G056419_P01,16037.779577006257
GRMZM2G060561_P02,25948.180853455433
GRMZM2G062499_P01,5971.366000762488
GRMZM2G071484_P01,7263.119050616019
GRMZM2G077295_P01,945.7630011642733
GRMZM2G087598_P01,15333.254668439273
GRMZM2G090115_P01,3844.8717281258278
GRMZM2G096812_P01,1508.9930700964544
GRMZM2G100286_P02,19074.779624992352
GRMZM2G108780_P01,21.534494015984276
GRMZM2G109842_P01,130.3508060496916
GRMZM2G110408_P01,10054.844605393942
GRMZM2G113579_P01,3465.89875669412
GRMZM2G125034_P01,6554.290109048602
GRMZM2G126361_P01,25102.081837383645
GRMZM2G135713_P01,7052.524531938786
GRMZM2G136313_P01,6513.15201529662
GRMZM2G152857_P02,11691.046334507906
GRMZM2G156069_P01,7485.931754796019
GRMZM2G162800_P01,4873.813939195367
GRMZM2G162968_P01,20795.496622239512
GRMZM2G178279_P01,1548.9326226137282
GRMZM2G178801_P01,367.19389470960425
GRMZM2G315431_P01,7159.157010533931
GRMZM2G374574_P01,25759.5007106668
GRMZM2G375593_P01,276.6872689438463
GRMZM2G376085_P01,8275.048202205062
GRMZM2G389462_P01,6956.4899007782205
GRMZM2G406758_P02,8021.994967893039
GRMZM2G425965_P01,6634.170421340974
GRMZM2G432774_P01,6479.568482951891
GRMZM2G475702_P01,12390.453515289937
GRMZM2G480480_P01,8074.903226876449
GRMZM2G556845_P01,9806.341299445972
GRMZM5G855994_P01,7257.899257111241
GRMZM5G893055_P01,7462.058912145723
AC194405.3_FGP021,7.775950086611918
GRMZM2G165063_P01,275.1510516187973
AC194457.3_FGP001,64.14257775365404
AC207347.3_FGP005,463.1095958304954
AC208897.3_FGP004,2847.1700447205967
GRMZM2G004694_P01,669.8174263685845
GRMZM2G010251_P01,3307.0607089547984
GRMZM2G010280_P01,10135.712625350961
GRMZM2G012923_P01,532.246638988414
GRMZM2G022440_P01,112.06513604855935
GRMZM2G024708_P01,606.7331405697871
GRMZM2G028570_P01,736.6993871576454
GRMZM2G028662_P01,1832.7010589512047
GRMZM2G029153_P01,779.4812791896122
GRMZM2G034061_P01,839.6147235171636
GRMZM2G040871_P01,118.51897669453321
GRMZM2G046700_P01,430.2347754398659
GRMZM2G047187_P03,168.11169900672286
GRMZM2G049372_P01,11640.669794925107
GRMZM2G052088_P01,157199.29978923374
GRMZM2G060183_P01,728.3529911396918
GRMZM2G063824_P01,466.8769443670837
GRMZM2G064437_P01,711.7408980604915
GRMZM2G066801_P01,4259.762683511837
GRMZM2G066820_P02,12576.237632247907
GRMZM2G075229_P01,699.6036105466859
GRMZM2G075594_P01,3169.7714424013748
GRMZM2G079342_P01,448.4030234916021
GRMZM2G081173_P01,87.79233130989546
GRMZM2G081774_P05,338.023872782145
GRMZM2G085301_P01,379.03584609074784
GRMZM2G087479_P01,8208.596943279805
GRMZM2G096683_P01,4314.2105434996365
GRMZM2G097768_P01,60546.176579775616
GRMZM2G098011_P02,9838.154430613233
GRMZM2G102683_P01,573.5072825787345
GRMZM2G109221_P01,802.574191815981
GRMZM2G110034_P01,1866.6220795224494
GRMZM2G117146_P01,751.8350558343678
GRMZM2G121070_P01,68.69855579729027
GRMZM2G126555_P01,564.7851144849355
GRMZM2G134192_P03,516.8085197925592
GRMZM2G135056_P01,7.136593839962035
GRMZM2G135739_P01,133.2465488450984
GRMZM2G136523_P01,7.136593839962035
GRMZM2G138589_P01,694.2730316894674
GRMZM2G141034_P01,842.1710571283901
GRMZM2G142063_P01,4557.715161288227
GRMZM2G153920_P01,956.2638175139149
GRMZM2G159187_P01,519.1005213129887
GRMZM2G159559_P01,713.7686373091321
GRMZM2G160069_P01,3654.1586229725217
GRMZM2G160460_P01,25012.036546851414
GRMZM2G160614_P01,10891.454662313618
GRMZM2G161310_P01,2805.3345445808873
GRMZM2G176759_P01,2557.563107413463
GRMZM2G176780_P01,216.98253520057588
GRMZM2G301885_P01,712.9914810893333
GRMZM2G302604_P01,750.4064863304538
GRMZM2G307561_P03,83207.92050302733
GRMZM2G374812_P01,804.5742020363572
GRMZM2G377502_P01,250.91316228133104
GRMZM2G404965_P01,14912.123115131744
GRMZM2G412899_P03,14421.718955856708
GRMZM2G415785_P01,4297.996184321318
GRMZM2G420004_P01,1086.3422590731316
GRMZM2G429964_P01,290.1200681146281
GRMZM2G434388_P01,2999.1870103205547
GRMZM2G450488_P01,85.46159986835177
GRMZM2G455124_P01,12218.136047518796
GRMZM2G456923_P01,4554.34766075273
GRMZM2G481021_P01,886.4932272717906
GRMZM5G801949_P02,32454.04995943141
GRMZM5G811095_P02,649.5518012959916
GRMZM5G862325_P01,85.97127714479409
AC194592.2_FGP001,96.08731255542223
AC212112.4_FGP002,7207.930795295311
GRMZM2G117615_P01,10762.792912860925
GRMZM2G144501_P01,7510.704251598712
GRMZM2G165969_P01,7449.209506880355
GRMZM2G405503_P01,431.5081365153087
GRMZM2G013612_P01,271.9533568865798
GRMZM2G014154_P03,48.954441786545075
GRMZM2G019144_P01,1168.981228679049
GRMZM2G033962_P01,93.088341368162
GRMZM2G039246_P01,124.79193459037621
GRMZM2G040720_P05,1771.1913191656272
GRMZM2G040736_P01,93.00935392770623
GRMZM2G055458_P01,1.5544067518266462
GRMZM2G070351_P01,10727.186877503165
GRMZM2G074015_P02,1149.6017833561882
GRMZM2G077780_P01,101.14705051274576
GRMZM2G095727_P05,93.088341368162
GRMZM2G097457_P01,9161.32298047125
GRMZM2G099797_P01,1426.1595988641582
GRMZM2G100318_P01,143.68567919218725
GRMZM2G126834_P01,141.3546431605139
GRMZM2G133262_P01,1666.1968541755384
GRMZM2G165083_P01,11666.088700120097
GRMZM2G177220_P01,176.4775620578164
GRMZM2G179024_P01,88.37925467739367
GRMZM2G308046_P01,97.7601775318262
GRMZM2G318689_P01,139.15990087458633
GRMZM2G320941_P01,68.74496269912055
GRMZM2G341405_P03,76549.93251763594
GRMZM2G360523_P01,137.96283000371372
GRMZM2G367834_P01,100.24817945429487
GRMZM2G401821_P01,91.35060014493499
GRMZM2G409974_P01,137.96283000371372
GRMZM2G451604_P01,14896.833235749229
GRMZM2G479110_P01,3816.268885775017
AC194974.3_FGP005,55675.31231860971
AC198515.3_FGP011,230.86992674183097
GRMZM2G003165_P02,4761.07270633231
GRMZM2G010433_P01,8071.599910775591
GRMZM2G011136_P01,263.255710391503
GRMZM2G019413_P01,10992.466372879577
GRMZM2G025939_P01,217.14805655589086
GRMZM2G030125_P01,307.87368115315553
GRMZM2G031331_P04,256.3756340839556
GRMZM2G037482_P01,254.3294523267093
GRMZM2G045849_P01,3288.733987949107
GRMZM2G047319_P01,21115.589266676987
GRMZM2G047762_P01,2954.2765756315803
GRMZM2G054870_P01,193.84965680054515
GRMZM2G063492_P01,6094.18247183197
GRMZM2G074781_P01,220.6895712431634
GRMZM2G075710_P01,909.1757070753517
GRMZM2G080450_P01,26123.736247610035
GRMZM2G087635_P01,1126.3233180260127
GRMZM2G096909_P01,15801.303323730413
GRMZM2G099160_P01,1481.7613278176307
GRMZM2G099382_P01,18556.948186614023
GRMZM2G103840_P01,979.2459564329909
GRMZM2G115190_P01,4849.805039598345
GRMZM2G118441_P01,271.8492924124665
GRMZM2G118821_P01,4066.8803299416927
GRMZM2G119725_P01,347.44425731379675
GRMZM2G130049_P01,7090.739370144384
GRMZM2G135913_P01,337.6414565232905
GRMZM2G156356_P02,49.40539893211278
GRMZM2G161168_P02,118.11565671250312
GRMZM2G166459_P01,27809.25358766276
GRMZM2G169073_P01,22934.267027198992
GRMZM2G173067_P03,139.37096197047094
GRMZM2G176430_P01,21549.987624994992
GRMZM2G308193_P01,155.32055459805008
GRMZM2G356556_P01,1063.2881804614346
GRMZM2G358791_P01,7465.656671170046
GRMZM2G371017_P01,159.13629195728143
GRMZM2G422938_P02,220.6895712431634
GRMZM2G429617_P01,296.33979227675496
GRMZM2G467123_P01,4262.599172539113
GRMZM2G527387_P01,228.31178481667754
GRMZM5G871262_P02,319.68952069253885
GRMZM5G881803_P01,275.3869495279717
AC219006.2_FGP007,106.56310797572593
AC196090.3_FGP006,944.1598647422484
AC211737.3_FGP012,9108.561489343281
GRMZM2G005080_P01,684.9470539486844
GRMZM2G008109_P01,1669.5196317101413
GRMZM2G008623_P01,16006.21271054771
GRMZM2G013986_P01,1013.7125284492995
GRMZM2G015238_P01,91175.09966173035
GRMZM2G016511_P01,5170.586787527957
GRMZM2G017804_P01,41532.65439463513
GRMZM2G019260_P01,1070.7753511849635
GRMZM2G029780_P01,1349.3176768058656
GRMZM2G039538_P01,1081.336067192099
GRMZM2G042604_P01,19030.288414199425
GRMZM2G050467_P01,1403.2701801620667
GRMZM2G054905_P01,11910.04190368484
GRMZM2G056870_P01,9458.935552920353
GRMZM2G057159_P03,1735.2719435677316
GRMZM2G065665_P01,620.5972162626449
GRMZM2G073312_P01,10999.313038145321
GRMZM2G073571_P03,7.265427868119794
GRMZM2G073882_P01,1240.0481530140528
GRMZM2G076417_P01,1629.9089548169763
GRMZM2G080549_P01,554.9137412946797
GRMZM2G081504_P06,76629.54971777403
GRMZM2G086486_P02,33776.831951741115
GRMZM2G093855_P02,95161.55610734438
GRMZM2G098397_P01,128.65133028329015
GRMZM2G099452_P01,899.8224079892443
GRMZM2G100511_P01,87652.94503219204
GRMZM2G115773_P01,1804.32106274894
GRMZM2G115948_P01,7221.432237547986
GRMZM2G120047_P01,4.334341129112032
GRMZM2G121293_P01,1185.4543239365144
GRMZM2G126447_P01,15670.319382133983
GRMZM2G130398_P02,453.28202194738003
GRMZM2G131177_P01,782.6923439437985
GRMZM2G132032_P01,1229.08964829445
GRMZM2G133249_P01,9222.899348570814
GRMZM2G138128_P01,447.86066188811
GRMZM2G147629_P01,102.42043997417323
GRMZM2G163749_P01,1091.4110621831885
GRMZM2G166646_P01,11588.655739604006
GRMZM2G179941_P01,10966.876693302363
GRMZM2G306915_P01,1509.2411316393395
GRMZM2G357683_P01,389.9967724469898
GRMZM2G363552_P01,1623.6933958139923
GRMZM2G377780_P03,631.0207196653117
GRMZM2G414915_P01,748.299997750383
GRMZM2G429842_P02,1270.9223557495163
GRMZM2G430039_P01,718.314445515678
GRMZM2G445100_P01,1342.0346449917106
GRMZM2G472903_P01,146.24979496790465
GRMZM2G480451_P02,83.18742811565122
GRMZM5G824831_P01,6095.020435829821
GRMZM5G837606_P01,924.7206413705179
GRMZM5G850355_P01,7343.446893779306
GRMZM5G891371_P01,1155.5495321661156
AC195826.2_FGP006,3565.4285714297084
GRMZM2G028736_P01,3565.4285714297084
GRMZM2G043193_P01,3565.4285714297084
GRMZM2G080045_P01,3565.4285714297084
GRMZM2G118950_P01,3565.4285714297084
GRMZM2G173967_P01,112302.17785563086
GRMZM2G175140_P01,3565.4285714297084
GRMZM2G335218_P01,0.0
GRMZM2G338809_P02,3565.4285714297084
GRMZM2G473697_P01,0.0
AC195874.2_FGP002,22341.151614393468
GRMZM2G007080_P01,472.67325986727366
GRMZM2G010452_P01,3048.857514339632
GRMZM2G012280_P01,133751.55746204488
GRMZM2G036634_P01,1047.7478393590366
GRMZM2G038375_P01,861.2223184312094
GRMZM2G052435_P03,821.1313419760729
GRMZM2G052713_P01,1336.3794976169745
GRMZM2G064600_P01,886.0792895303947
GRMZM2G074278_P01,64474.100275489895
GRMZM2G077760_P01,160.8984525536992
GRMZM2G078641_P02,25070.30599031779
GRMZM2G082167_P01,46896.069161303894
GRMZM2G084389_P01,2589.690334016238
GRMZM2G084767_P01,869.8093422903789
GRMZM2G086935_P02,920.6544543471642
GRMZM2G092286_P01,2141.1101462613087
GRMZM2G103771_P01,2615.0291759187357
GRMZM2G112640_P01,2111.199497541444
GRMZM2G114332_P01,152.46546502273495
GRMZM2G116626_P01,3627.1759505487917
GRMZM2G120530_P01,2141.1101462613087
GRMZM2G139624_P01,139830.750685705
GRMZM2G361220_P01,8562.619825798041
GRMZM2G368041_P01,1949.0301571445889
GRMZM2G407249_P01,199.88872254143692
GRMZM2G408305_P02,158.95991242937617
GRMZM2G454594_P02,0.0
GRMZM2G457415_P01,1061.2490731107478
GRMZM2G473463_P01,918.8683533145409
AC204292.4_FGP006,1150.7660734372826
GRMZM2G006366_P01,390.44764008251667
GRMZM2G010353_P01,6618.838670643567
GRMZM2G012062_P01,1506.6034617804462
GRMZM2G014499_P01,1333.8790519790377
GRMZM2G020701_P01,447.08824114665697
GRMZM2G026535_P01,1893.3576980704204
GRMZM2G031613_P02,1221.3663903647198
GRMZM2G037768_P01,203.92119453051546
GRMZM2G052365_P01,849.2719451091125
GRMZM2G055684_P01,1776.2541902577887
GRMZM2G059165_P01,1784.3195300945492
GRMZM2G073223_P01,1726.808660501586
GRMZM2G082330_P01,0.0
GRMZM2G083810_P01,951.220355163671
GRMZM2G089948_P01,23958.76539113826
GRMZM2G091578_P01,10944.099608185434
GRMZM2G103266_P07,45972.0229000079
GRMZM2G107686_P01,719.4079956249408
GRMZM2G112100_P01,1078.174750608707
GRMZM2G114394_P01,828.2688996606578
GRMZM2G118037_P01,0.0
GRMZM2G118806_P01,4765.41557400602
GRMZM2G120085_P01,1033.6199971309045
GRMZM2G134219_P01,0.04777235886075902
GRMZM2G145242_P02,1646.3936913775697
GRMZM2G145589_P01,1949.3124751649113
GRMZM2G147942_P01,893.7553055531112
GRMZM2G157313_P01,1270.3127656439979
GRMZM2G159171_P01,14370.584398036588
GRMZM2G163110_P01,1812.3993943561907
GRMZM2G306143_P01,1710.5292840147347
GRMZM2G320135_P01,5559.050235782703
GRMZM2G345622_P01,1979.393414199503
GRMZM2G390358_P01,1214.717276621725
GRMZM2G408216_P01,905.7738755487343
GRMZM2G411771_P01,27852.719137934717
GRMZM2G418985_P01,1214.717276621725
GRMZM2G437435_P01,531.1050822554629
GRMZM2G448583_P01,1524.4584461824475
GRMZM2G462986_P01,1683.7127225929764
GRMZM2G474883_P01,301.55544581000424
GRMZM2G529313_P01,9034.958378480413
GRMZM5G830839_P01,8728.163478406379
GRMZM5G836501_P01,1580.2975903645192
AC196106.2_FGP001,0.0
AC196278.2_FGP005,0.0
AC196412.3_FGP001,134.66940712156978
AC217811.3_FGP003,283.0090556322151
GRMZM2G009400_P01,181.70262158780844
GRMZM2G017110_P01,192.10910273722004
GRMZM2G021277_P01,142.95066905753652
GRMZM2G021388_P01,207.34221634298692
GRMZM2G044337_P01,3852.4745815695996
GRMZM2G056469_P01,69.71100658349671
GRMZM2G093125_P01,191.55053342617174
GRMZM2G098875_P01,194.2570738210937
GRMZM2G101069_P01,217.6784553233606
GRMZM2G108514_P01,249.85471891751
GRMZM2G355906_P03,156.38386818289447
GRMZM2G441632_P01,276.1639316630773
GRMZM5G826838_P01,1529.0075527280676
AC196437.3_FGP001,491.9849037722851
AC198357.3_FGP002,36380.84987362906
AC206642.4_FGP001,402.3321217917066
AC208337.2_FGP003,113.30482937109474
AC214640.3_FGP003,1038.978312639604
GRMZM2G000801_P01,4410.310314719211
GRMZM2G003752_P01,49763.183339350915
GRMZM2G006293_P01,374.98053085378785
GRMZM2G006450_P01,495.77470232535546
GRMZM2G007695_P01,80716.97602785248
GRMZM2G007754_P01,304.8024882038127
GRMZM2G008748_P02,14726.912978802184
GRMZM2G009412_P02,2746.686035521001
GRMZM2G009936_P01,395.49797913545126
GRMZM2G010435_P01,35049.77453655913
GRMZM2G010599_P02,2544.1737201169935
GRMZM2G010991_P01,252.4777092732786
GRMZM2G011068_P01,7281.488228030388
GRMZM2G011253_P01,4190.028605772563
GRMZM2G012117_P01,2478.2274986271236
GRMZM2G015097_P01,2419.4806653305754
GRMZM2G016928_P02,441.09177960081286
GRMZM2G018228_P02,3066.5444538889183
GRMZM2G018770_P01,334.950507024873
GRMZM2G022619_P01,185.01186428239663
GRMZM2G024354_P01,1817.8615126294542
GRMZM2G024647_P01,90.11646010441392
GRMZM2G026216_P01,4197.967353840617
GRMZM2G027232_P03,479.1101322227236
GRMZM2G029559_P02,17350.250927767458
GRMZM2G030016_P01,2196.822479513345
GRMZM2G030293_P01,11521.328858393812
GRMZM2G030915_P01,282.94779008523204
GRMZM2G034794_P01,434.31362171511876
GRMZM2G040600_P01,1557.092425872124
GRMZM2G041238_P01,3904.065663031621
GRMZM2G044584_P03,540.404028556589
GRMZM2G046011_P01,998.3172025790126
GRMZM2G047727_P01,42593.03930514776
GRMZM2G047732_P01,3911.7637580021133
GRMZM2G047971_P01,273.5903181144786
GRMZM2G049416_P01,14937.75861534224
GRMZM2G050460_P01,4228.858136504775
GRMZM2G053652_P01,7021.310124397092
GRMZM2G054136_P01,14255.321965927393
GRMZM2G056828_P01,3639.8611015003253
GRMZM2G057950_P01,824.1958604427925
GRMZM2G058081_P01,3555.9430298048756
GRMZM2G064640_P03,16276.379279299068
GRMZM2G065868_P04,278.5611086192349
GRMZM2G066222_P01,14471.163382010765
GRMZM2G067456_P01,16545.886417938204
GRMZM2G068496_P02,3639.8611015003253
GRMZM2G068952_P01,267.7683903906964
GRMZM2G069594_P02,484.7391652698262
GRMZM2G072315_P01,4628.045556696364
GRMZM2G073150_P01,15832.415639900848
GRMZM2G074085_P01,1978.6625475498402
GRMZM2G074300_P02,2079.8508427691063
GRMZM2G074898_P01,17502.42033686204
GRMZM2G075630_P01,848.8862755553304
GRMZM2G076263_P01,763.7645710466048
GRMZM2G078396_P01,100.02605325357148
GRMZM2G078757_P01,32664.479376902364
GRMZM2G078779_P01,3571.068650587076
GRMZM2G078985_P01,6026.524560733883
GRMZM2G079850_P01,405.7014144533618
GRMZM2G080608_P01,2458.272699621674
GRMZM2G083268_P01,3639.8611015003253
GRMZM2G084739_P01,9613.37028144923
GRMZM2G084757_P01,430.1547415208769
GRMZM2G085336_P01,504.3276021357398
GRMZM2G085420_P03,221.19468817007498
GRMZM2G087172_P01,3639.8611015003253
GRMZM2G089421_P01,1733.9228902716272
GRMZM2G090414_P01,3893.004789386119
GRMZM2G090738_P01,115.3220113716962
GRMZM2G091383_P01,5744.240250470168
GRMZM2G092433_P01,18436.497260648015
GRMZM2G092663_P01,18055.93191654931
GRMZM2G092719_P01,697.1593696418787
GRMZM2G093902_P02,10352.03844311759
GRMZM2G094074_P01,11120.396240859345
GRMZM2G096424_P01,1250.260851230742
GRMZM2G097691_P01,109.2464005387054
GRMZM2G099352_P03,23705.256266624136
GRMZM2G099657_P01,3221.1119289176827
GRMZM2G101675_P01,803.984139943219
GRMZM2G102075_P01,1275.872880389778
GRMZM2G102230_P01,12526.128377828416
GRMZM2G102891_P03,609.9331777343185
GRMZM2G103059_P02,131.95673119953838
GRMZM2G107336_P01,117.37109173587237
GRMZM2G108008_P01,999.0294897584955
GRMZM2G108348_P01,6832.550817154803
GRMZM2G110328_P01,2833.3084485824943
GRMZM2G110952_P03,2889.4817988086343
GRMZM2G111987_P01,51600.68920163813
GRMZM2G113239_P01,4318.523497711788
GRMZM2G114888_P02,6077.720357144212
GRMZM2G115901_P01,14204.966681654178
GRMZM2G116563_P01,10227.526942248314
GRMZM2G124411_P04,270.15607372159656
GRMZM2G125271_P01,14464.678536055093
GRMZM2G125527_P01,182.13907466291272
GRMZM2G126594_P02,3339.8098787411095
GRMZM2G126821_P01,338.45094954435075
GRMZM2G126928_P01,15630.349236628457
GRMZM2G127521_P01,260.44788332054395
GRMZM2G129015_P01,13830.021037485558
GRMZM2G132095_P01,51600.68920163813
GRMZM2G132623_P03,818.493608321884
GRMZM2G132929_P01,199.36537388277165
GRMZM2G134107_P01,5040.623695605083
GRMZM2G134109_P01,7196.165420043835
GRMZM2G134862_P01,37620.774667845304
GRMZM2G135654_P01,12246.530817231147
GRMZM2G140116_P01,14318.020233010047
GRMZM2G140298_P01,518.319688213105
GRMZM2G140609_P01,271.0253086742133
GRMZM2G140799_P01,5666.427901934805
GRMZM2G142072_P01,470.58117736964846
GRMZM2G142640_P01,497.5765070263282
GRMZM2G142834_P01,274.78758683024444
GRMZM2G145258_P01,24092.953491439806
GRMZM2G145280_P01,6007.800214916471
GRMZM2G145308_P01,4639.413464639099
GRMZM2G145962_P01,706.6174761467763
GRMZM2G146818_P02,4315.816916190735
GRMZM2G147819_P01,3304.4644333815995
GRMZM2G148744_P01,265.2804227149355
GRMZM2G149649_P01,296.889599965247
GRMZM2G150058_P01,226.42567902631617
GRMZM2G151252_P01,475.6565403440803
GRMZM2G152552_P01,54.29797378398103
GRMZM2G152573_P04,179.69189822882942
GRMZM2G153863_P01,7083.902346742959
GRMZM2G154487_P01,628.213345176617
GRMZM2G154743_P01,501.7138868702437
GRMZM2G155931_P01,256.71569383746686
GRMZM2G157743_P01,7136.485481436256
GRMZM2G158568_P01,1475.4759243110875
GRMZM2G159237_P01,4741.705828135203
GRMZM2G160351_P01,2044.8706033513363
GRMZM2G163561_P01,6280.869965121918
GRMZM2G163769_P01,822.092313833792
GRMZM2G166659_P01,17247.385681656735
GRMZM2G168149_P01,3205.436332138474
GRMZM2G168330_P01,1204.909094500143
GRMZM2G168674_P01,4448.24769180889
GRMZM2G170262_P02,2566.8531927345825
GRMZM2G171181_P01,249.10229867855358
GRMZM2G171488_P02,276.44860175233237
GRMZM2G172153_P01,236.62365961501067
GRMZM2G177654_P01,763.4759931514254
GRMZM2G178341_P01,9087.03573000552
GRMZM2G178807_P01,246.21477496422025
GRMZM2G178942_P01,236.62365961501067
GRMZM2G178968_P01,6446.481740677216
GRMZM2G180724_P01,7840.497144351864
GRMZM2G302712_P01,403.56766516511664
GRMZM2G305154_P01,204.43142011778474
GRMZM2G311914_P01,754.1989768672231
GRMZM2G315088_P01,480.01546942232847
GRMZM2G322413_P02,11725.558018855112
GRMZM2G344279_P02,227.04790581512225
GRMZM2G353103_P01,12785.55881257177
GRMZM2G353785_P01,495.98742736721977
GRMZM2G357296_P01,269.1712212036894
GRMZM2G358931_P02,36811.528770076366
GRMZM2G360761_P01,16431.644547511456
GRMZM2G366077_P01,365.0577635085997
GRMZM2G367765_P01,2849.8720967939657
GRMZM2G370473_P01,2764.1886870099183
GRMZM2G377797_P01,281.1457258361233
GRMZM2G384445_P01,3639.8611015003253
GRMZM2G393716_P01,784.4458101309177
GRMZM2G397663_P01,3897.121635347477
GRMZM2G400452_P02,775.048614933112
GRMZM2G401501_P01,1176.4361789414659
GRMZM2G406643_P01,370.70375792728646
GRMZM2G409407_P01,2658.735977724843
GRMZM2G417082_P01,3164.5378947862246
GRMZM2G423169_P01,560.7162319476419
GRMZM2G427014_P01,375.4518574621238
GRMZM2G431821_P01,4705.407864360038
GRMZM2G435338_P01,283.17932122744554
GRMZM2G457357_P01,136555.6668026781
GRMZM2G702426_P01,354.3235918007171
GRMZM5G801409_P03,13367.822803234325
GRMZM5G805627_P02,6542.910056839938
GRMZM5G806771_P01,595.8160296318133
GRMZM5G820996_P01,484.3500033725617
GRMZM5G823135_P01,3555.9430298048756
GRMZM5G827266_P02,32051.962721894764
GRMZM5G851698_P02,275.20998603990614
GRMZM5G852185_P04,211.57216934453712
GRMZM5G868062_P04,899.4071743371388
GRMZM5G868433_P04,95.78569354597352
GRMZM5G870752_P01,1427.6174855558522
GRMZM5G877815_P01,263.9300518817286
GRMZM5G899149_P01,15722.389186623974
AC196489.3_FGP002,299.89310190210045
AC211276.4_FGP008,862.6698291679627
GRMZM2G001447_P01,874.082218693707
GRMZM2G005788_P01,619.4374633434202
GRMZM2G010257_P01,787.6919929815361
GRMZM2G014444_P02,3402.070741074745
GRMZM2G018197_P01,419.3545674111388
GRMZM2G019325_P01,257.22581338300995
GRMZM2G027728_P01,7798.510014946541
GRMZM2G028110_P01,570.2767397916208
GRMZM2G028883_P01,1262.2682523456385
GRMZM2G030731_P01,6875.488750606814
GRMZM2G032315_P01,3599.0560603149497
GRMZM2G043279_P01,9470.336598358188
GRMZM2G044137_P01,6176.593870400189
GRMZM2G044800_P01,5351.065161058878
GRMZM2G045818_P01,846.6902326775383
GRMZM2G048557_P01,310.9815758865905
GRMZM2G054012_P01,310.7573424826056
GRMZM2G054201_P02,264.39407838527484
GRMZM2G058923_P01,729.8822430956443
GRMZM2G063340_P01,6431.940386900615
GRMZM2G063617_P01,1481.697797589233
GRMZM2G066460_P01,16722.46651643176
GRMZM2G067306_P01,549.3007643174973
GRMZM2G068745_P01,327.7310209306261
GRMZM2G070553_P02,13276.927446935599
GRMZM2G070649_P01,1603.7471580301012
GRMZM2G071089_P01,14687.588495080265
GRMZM2G072729_P01,444.5088014588003
GRMZM2G077851_P01,319.726090691543
GRMZM2G081102_P01,1213.9271656971537
GRMZM2G084465_P01,118.90977384443296
GRMZM2G088060_P01,495.42960132456966
GRMZM2G090422_P01,14572.407004246212
GRMZM2G091921_P01,704.9153547587863
GRMZM2G092296_P01,3293.9939480664343
GRMZM2G093574_P01,256.5327682121664
GRMZM2G094051_P01,14896.232378095365
GRMZM2G096690_P01,457.3647818015917
GRMZM2G100225_P01,238.40894692585266
GRMZM2G100403_P02,5325.323205805143
GRMZM2G102160_P01,3443.5834205830706
GRMZM2G104025_P01,86.81373687295869
GRMZM2G112050_P01,203.37764943323555
GRMZM2G113720_P01,2400.659040303582
GRMZM2G114954_P03,661.8263285992504
GRMZM2G116292_P05,324.0659985943223
GRMZM2G119169_P01,238.86152010270305
GRMZM2G119471_P01,15381.022179881
GRMZM2G119809_P03,320.44375757083816
GRMZM2G122290_P01,17527.628273509683
GRMZM2G122811_P01,6921.727918912754
GRMZM2G123495_P01,267.3994267702508
GRMZM2G123969_P01,766.244716360189
GRMZM2G125300_P02,256.5327682121664
GRMZM2G128376_P01,2808.1011918756203
GRMZM2G130544_P02,7961.838473307255
GRMZM2G135095_P01,2639.9618287318485
GRMZM2G139900_P01,2894.72278080696
GRMZM2G158034_P01,18343.233032418706
GRMZM2G159554_P01,782.0653800111016
GRMZM2G163081_P01,68.75223509987603
GRMZM2G163473_P02,501.37323259360767
GRMZM2G165619_P03,5049.75873796812
GRMZM2G166963_P01,629.9353425732372
GRMZM2G170336_P01,72807.3045184237
GRMZM2G171426_P01,215.21167668210623
GRMZM2G172342_P01,318.76360495268506
GRMZM2G176662_P01,682.3632634360899
GRMZM2G176820_P01,7577.973473971112
GRMZM2G177720_P01,10474.677439320349
